generation,best,average,best_value,average_value
126,5.11821,5.11482,5.11821,5.11482
127,5.11821,5.11482,5.11821,5.11482
128,5.11821,4.96411,5.11821,4.96411
129,5.11821,4.96411,5.11821,4.96411
130,5.11821,5.10863,5.11821,5.10863
131,5.11821,5.11421,5.11821,5.11421
132,5.11821,5.11545,5.11821,5.11545
133,5.11821,5.11785,5.11821,5.11785
134,5.11821,5.11813,5.11821,5.11813
135,5.11821,5.11785,5.11821,5.11785
136,5.11821,5.0841,5.11821,5.0841
137,5.11821,5.1181,5.11821,5.1181
138,5.11821,5.1181,5.11821,5.1181
139,5.11821,5.1181,5.11821,5.1181
140,5.11821,5.1181,5.11821,5.1181
141,5.11821,5.10487,5.11821,5.10487
142,5.11821,5.11759,5.11821,5.11759
143,5.11821,5.08427,5.11821,5.08427
144,5.11821,5.05095,5.11821,5.05095
145,5.11821,4.86189,5.11821,4.86189
146,5.11821,5.04955,5.11821,5.04955
147,5.11821,5.08372,5.11821,5.08372
148,5.11821,5.11451,5.11821,5.11451
149,5.11821,5.11704,5.11821,5.11704
150,5.11821,5.11704,5.11821,5.11704
151,5.11821,5.11734,5.11821,5.11734
152,5.11821,5.11734,5.11821,5.11734
153,5.11821,5.11734,5.11821,5.11734
154,5.11821,5.11792,5.11821,5.11792
155,5.11821,5.03334,5.11821,5.03334
156,5.11821,4.88807,5.11821,4.88807
157,5.11821,5.07582,5.11821,5.07582
158,5.11821,5.07582,5.11821,5.07582
159,5.11821,5.08645,5.11821,5.08645
160,5.11821,5.08392,5.11821,5.08392
161,5.11821,5.09709,5.11821,5.09709
162,5.11821,4.92474,5.11821,4.92474
163,5.11821,5.09951,5.11821,5.09951
164,5.11821,5.11225,5.11821,5.11225
165,5.11821,5.11513,5.11821,5.11513
166,5.11821,5.11512,5.11821,5.11512
167,5.11821,5.11785,5.11821,5.11785
168,5.11821,5.11523,5.11821,5.11523
169,5.11821,5.11813,5.11821,5.11813
170,5.11821,5.11813,5.11821,5.11813
171,5.11821,5.11813,5.11821,5.11813
172,5.11821,5.11813,5.11821,5.11813
173,5.11821,5.11821,5.11821,5.11821
174,5.11821,5.11233,5.11821,5.11233
175,5.11821,5.11205,5.11821,5.11205
176,5.11821,5.11756,5.11821,5.11756
177,5.11821,5.11785,5.11821,5.11785
178,5.11821,5.11756,5.11821,5.11756
179,5.11821,5.11756,5.11821,5.11756
180,5.11821,5.11756,5.11821,5.11756
181,5.11821,5.11756,5.11821,5.11756
182,5.11821,5.11727,5.11821,5.11727
183,5.11821,5.11756,5.11821,5.11756
184,5.11821,5.11684,5.11821,5.11684
185,5.11821,4.64903,5.11821,4.64903
186,5.11821,4.91439,5.11821,4.91439
187,5.11821,5.07063,5.11821,5.07063
188,5.11821,5.07063,5.11821,5.07063
189,5.11821,5.02159,5.11821,5.02159
190,5.11821,5.10142,5.11821,5.10142
191,5.11821,5.11503,5.11821,5.11503
192,5.11821,5.08179,5.11821,5.08179
193,5.11821,5.11482,5.11821,5.11482
194,5.11821,5.11482,5.11821,5.11482
195,5.11821,5.11295,5.11821,5.11295
196,5.11821,4.73839,5.11821,4.73839
197,5.11821,4.92831,5.11821,4.92831
198,5.11821,5.11332,5.11821,5.11332
199,5.11821,5.1139,5.11821,5.1139
200,5.11821,5.01484,5.11821,5.01484
201,5.11821,5.00167,5.11821,5.00167
202,5.11821,5.08618,5.11821,5.08618
203,5.11821,5.08777,5.11821,5.08777
204,5.11821,5.10094,5.11821,5.10094
205,5.11821,5.0996,5.11821,5.0996
206,5.11821,5.0978,5.11821,5.0978
207,5.11821,5.10349,5.11821,5.10349
208,5.11821,5.10628,5.11821,5.10628
209,5.11821,5.11169,5.11821,5.11169
210,5.11821,5.10889,5.11821,5.10889
211,5.11821,5.11288,5.11821,5.11288
212,5.11821,5.1126,5.11821,5.1126
213,5.11821,5.11513,5.11821,5.11513
214,5.11821,5.10224,5.11821,5.10224
215,5.11821,5.11541,5.11821,5.11541
216,5.11821,5.11537,5.11821,5.11537
217,5.11821,5.11701,5.11821,5.11701
218,5.11821,5.11694,5.11821,5.11694
219,5.11821,5.11605,5.11821,5.11605
220,5.11821,5.11605,5.11821,5.11605
221,5.11821,5.11612,5.11821,5.11612
222,5.11821,5.11732,5.11821,5.11732
223,5.11821,5.11145,5.11821,5.11145
224,5.11821,5.11645,5.11821,5.11645
225,5.11821,4.80113,5.11821,4.80113
226,5.11821,4.94284,5.11821,4.94284
227,5.11821,4.92547,5.11821,4.92547
228,5.11821,5.09282,5.11821,5.09282
229,5.11821,5.09298,5.11821,5.09298
230,5.11821,5.10722,5.11821,5.10722
231,5.11821,5.11608,5.11821,5.11608
232,5.11821,5.08276,5.11821,5.08276
233,5.11821,5.11615,5.11821,5.11615
234,5.11821,5.11734,5.11821,5.11734
235,5.11821,5.11763,5.11821,5.11763
236,5.11821,5.11792,5.11821,5.11792
237,5.11821,4.94318,5.11821,4.94318
238,5.11821,4.94052,5.11821,4.94052
239,5.11821,4.84951,5.11821,4.84951
240,5.11821,4.92082,5.11821,4.92082
241,5.11821,4.91925,5.11821,4.91925
242,5.11821,4.89637,5.11821,4.89637
243,5.11821,4.90551,5.11821,4.90551
244,5.11821,4.95658,5.11821,4.95658
245,5.11821,5.00289,5.11821,5.00289
246,5.11821,5.00289,5.11821,5.00289
247,5.11821,5.04207,5.11821,5.04207
248,5.11821,4.5396,5.11821,4.5396
249,5.11821,4.37974,5.11821,4.37974
250,5.11821,4.6552,5.11821,4.6552
251,5.11821,4.72194,5.11821,4.72194
252,5.11821,4.85675,5.11821,4.85675
253,5.11821,4.94385,5.11821,4.94385
254,5.11821,4.99489,5.11821,4.99489
255,5.11821,4.99742,5.11821,4.99742
256,5.11821,5.08221,5.11821,5.08221
257,5.11821,5.08221,5.11821,5.08221
258,5.11821,5.11553,5.11821,5.11553
259,5.11821,5.10236,5.11821,5.10236
260,5.11821,5.10236,5.11821,5.10236
261,5.11821,5.11553,5.11821,5.11553
262,5.11821,5.11806,5.11821,5.11806
263,5.11821,5.11799,5.11821,5.11799
