generation,best,average,best_value,average_value
126,5.73775,5.6718,5.73775,5.6718
127,5.73775,5.73632,5.73775,5.73632
128,5.73775,5.73164,5.73775,5.73164
129,5.73775,5.73631,5.73775,5.73631
130,5.73775,5.67164,5.73775,5.67164
131,5.73775,5.73646,5.73775,5.73646
132,5.73775,5.73774,5.73775,5.73774
133,5.73775,5.73774,5.73775,5.73774
134,5.73775,5.73774,5.73775,5.73774
135,5.73775,5.73771,5.73775,5.73771
136,5.73775,5.67178,5.73775,5.67178
137,5.73775,5.67302,5.73775,5.67302
138,5.73775,5.73769,5.73775,5.73769
139,5.73775,5.73772,5.73775,5.73772
140,5.73775,5.73774,5.73775,5.73774
141,5.73775,5.73774,5.73775,5.73774
142,5.73775,5.73774,5.73775,5.73774
143,5.73775,5.73775,5.73775,5.73775
144,5.73775,5.73775,5.73775,5.73775
145,5.73775,5.73775,5.73775,5.73775
146,5.73775,5.73775,5.73775,5.73775
147,5.73775,5.73775,5.73775,5.73775
148,5.73775,5.73775,5.73775,5.73775
149,5.73775,5.73775,5.73775,5.73775
150,5.73775,5.73775,5.73775,5.73775
151,5.73775,5.73775,5.73775,5.73775
152,5.73775,5.73775,5.73775,5.73775
153,5.73775,5.73775,5.73775,5.73775
154,5.73775,5.73775,5.73775,5.73775
155,5.73775,5.73775,5.73775,5.73775
156,5.73775,5.60565,5.73775,5.60565
157,5.73775,5.73383,5.73775,5.73383
158,5.73775,5.73348,5.73775,5.73348
159,5.73775,5.73162,5.73775,5.73162
160,5.73775,5.73373,5.73775,5.73373
161,5.73775,5.735,5.73775,5.735
162,5.73775,5.73499,5.73775,5.73499
163,5.73775,5.73627,5.73775,5.73627
164,5.73775,5.73696,5.73775,5.73696
165,5.73775,5.7373,5.73775,5.7373
166,5.73775,5.7372,5.73775,5.7372
167,5.73775,5.73715,5.73775,5.73715
168,5.73775,5.73715,5.73775,5.73715
169,5.73775,5.73749,5.73775,5.73749
170,5.73775,5.54444,5.73775,5.54444
171,5.73775,5.39496,5.73775,5.39496
172,5.73775,5.58788,5.73775,5.58788
173,5.73775,5.73758,5.73775,5.73758
174,5.73775,5.71906,5.73775,5.71906
175,5.73775,5.71887,5.73775,5.71887
176,5.73775,5.73729,5.73775,5.73729
177,5.73775,5.73743,5.73775,5.73743
178,5.73775,5.71237,5.73775,5.71237
179,5.73775,5.73087,5.73775,5.73087
180,5.73775,5.73463,5.73775,5.73463
181,5.73775,5.73623,5.73775,5.73623
182,5.73775,5.51305,5.73775,5.51305
183,5.73775,5.73765,5.73775,5.73765
184,5.73775,5.46638,5.73775,5.46638
185,5.73775,5.59374,5.73775,5.59374
186,5.73775,5.6704,5.73775,5.6704
187,5.73775,5.48889,5.73775,5.48889
188,5.73775,5.6683,5.73775,5.6683
189,5.73775,5.73261,5.73775,5.73261
190,5.73775,5.73728,5.73775,5.73728
191,5.73775,5.58938,5.73775,5.58938
192,5.73775,5.60908,5.73775,5.60908
193,5.73775,5.73738,5.73775,5.73738
194,5.73775,5.73738,5.73775,5.73738
195,5.73775,5.67229,5.73775,5.67229
196,5.73775,5.73719,5.73775,5.73719
197,5.73775,5.73753,5.73775,5.73753
198,5.73775,5.73743,5.73775,5.73743
199,5.73775,5.73745,5.73775,5.73745
200,5.73775,5.73754,5.73775,5.73754
201,5.73775,5.73763,5.73775,5.73763
202,5.73775,5.672,5.73775,5.672
203,5.73775,5.67285,5.73775,5.67285
204,5.73775,5.67275,5.73775,5.67275
205,5.73775,5.73742,5.73775,5.73742
206,5.73775,5.73754,5.73775,5.73754
207,5.73775,5.73764,5.73775,5.73764
208,5.73775,5.47199,5.73775,5.47199
209,5.73775,5.73294,5.73775,5.73294
210,5.73775,5.73319,5.73775,5.73319
211,5.73775,5.73764,5.73775,5.73764
212,5.73775,5.73773,5.73775,5.73773
213,5.73775,5.73773,5.73775,5.73773
214,5.73775,5.73774,5.73775,5.73774
215,5.73775,5.73774,5.73775,5.73774
216,5.73775,5.73774,5.73775,5.73774
217,5.73775,5.73774,5.73775,5.73774
218,5.73775,5.73774,5.73775,5.73774
219,5.73775,5.73307,5.73775,5.73307
220,5.73775,5.73302,5.73775,5.73302
221,5.73775,5.73769,5.73775,5.73769
222,5.73775,5.73769,5.73775,5.73769
223,5.73775,5.66927,5.73775,5.66927
224,5.73775,5.66927,5.73775,5.66927
225,5.73775,5.43431,5.73775,5.43431
226,5.73775,5.45978,5.73775,5.45978
227,5.73775,5.48216,5.73775,5.48216
228,5.73775,5.71756,5.73775,5.71756
229,5.73775,5.71884,5.73775,5.71884
230,5.73775,5.73733,5.73775,5.73733
231,5.73775,5.73733,5.73775,5.73733
232,5.73775,5.73769,5.73775,5.73769
233,5.73775,5.73772,5.73775,5.73772
234,5.73775,5.73775,5.73775,5.73775
235,5.73775,5.73775,5.73775,5.73775
236,5.73775,5.73775,5.73775,5.73775
237,5.73775,5.73775,5.73775,5.73775
238,5.73775,5.6663,5.73775,5.6663
239,5.73775,4.849,5.73775,4.849
240,5.73775,5.24279,5.73775,5.24279
241,5.73775,5.32829,5.73775,5.32829
242,5.73775,5.32884,5.73775,5.32884
243,5.73775,5.47766,5.73775,5.47766
244,5.73775,5.48933,5.73775,5.48933
245,5.73775,5.60828,5.73775,5.60828
246,5.73775,5.60796,5.73775,5.60796
247,5.73775,5.67264,5.73775,5.67264
248,5.73775,5.39476,5.73775,5.39476
249,5.73775,5.10964,5.73775,5.10964
250,5.73775,5.37832,5.73775,5.37832
251,5.73775,5.50185,5.73775,5.50185
252,5.73775,5.63002,5.73775,5.63002
253,5.73775,5.66318,5.73775,5.66318
254,5.73775,5.59456,5.73775,5.59456
255,5.73775,5.67704,5.73775,5.67704
256,5.73775,5.67732,5.73775,5.67732
257,5.73775,5.69583,5.73775,5.69583
258,5.73775,5.71406,5.73775,5.71406
259,5.73775,5.64938,5.73775,5.64938
260,5.73775,5.71419,5.73775,5.71419
