generation,best,average,best_value,average_value
3540,28,27.8333,28,27.8333
3541,28,27.8333,28,27.8333
3542,28,28,28,28
3543,28,27.7667,28,27.7667
3544,28,27.6667,28,27.6667
3545,28,27.9333,28,27.9333
3546,28,27.7333,28,27.7333
3547,28,27.6333,28,27.6333
3548,28,27.8333,28,27.8333
3549,28,27.9667,28,27.9667
3550,28,27.6,28,27.6
3551,28,27.7333,28,27.7333
3552,28,28,28,28
3553,28,27.9,28,27.9
3554,28,27.9,28,27.9
3555,28,28,28,28
3556,28,27.8333,28,27.8333
3557,28,27.9,28,27.9
3558,28,27.6333,28,27.6333
3559,28,27.8333,28,27.8333
3560,28,28,28,28
3561,28,27.7333,28,27.7333
3562,28,27.6667,28,27.6667
3563,28,28,28,28
3564,28,27.9333,28,27.9333
3565,28,28,28,28
3566,28,27.8667,28,27.8667
3567,28,27.9667,28,27.9667
3568,28,27.9333,28,27.9333
3569,28,27.9333,28,27.9333
3570,28,27.7,28,27.7
3571,28,28,28,28
3572,28,27.7667,28,27.7667
3573,28,27.8667,28,27.8667
3574,28,27.8333,28,27.8333
3575,28,27.9333,28,27.9333
3576,28,27.8333,28,27.8333
3577,28,27.8667,28,27.8667
3578,28,27.6667,28,27.6667
3579,28,28,28,28
3580,28,27.9333,28,27.9333
3581,28,27.9333,28,27.9333
3582,28,28,28,28
3583,28,28,28,28
3584,28,27.9333,28,27.9333
3585,28,27.8667,28,27.8667
3586,28,27.9333,28,27.9333
3587,28,27.7,28,27.7
3588,28,27.7,28,27.7
3589,28,27.9333,28,27.9333
3590,28,27.9333,28,27.9333
3591,28,27.9,28,27.9
3592,28,28,28,28
3593,28,27.8,28,27.8
3594,28,27.9667,28,27.9667
3595,28,27.9333,28,27.9333
3596,28,28,28,28
3597,28,27.7333,28,27.7333
3598,28,27.9333,28,27.9333
3599,28,28,28,28
3600,28,28,28,28
3601,28,28,28,28
3602,28,27.9333,28,27.9333
3603,28,27.6667,28,27.6667
3604,28,27.9333,28,27.9333
3605,28,27.8667,28,27.8667
3606,28,28,28,28
3607,28,27.8333,28,27.8333
3608,28,28,28,28
3609,28,27.9667,28,27.9667
3610,28,27.7,28,27.7
3611,28,27.8667,28,27.8667
3612,28,28,28,28
3613,28,27.8333,28,27.8333
3614,28,28,28,28
3615,28,27.8667,28,27.8667
3616,28,27.9333,28,27.9333
3617,28,28,28,28
3618,28,27.9333,28,27.9333
3619,28,28,28,28
3620,28,27.6333,28,27.6333
3621,28,27.8333,28,27.8333
3622,28,28,28,28
3623,28,28,28,28
3624,28,27.9333,28,27.9333
3625,28,27.7,28,27.7
3626,28,28,28,28
3627,28,27.8,28,27.8
3628,28,28,28,28
3629,28,27.8667,28,27.8667
3630,28,27.9333,28,27.9333
3631,28,27.9,28,27.9
3632,28,28,28,28
3633,28,27.9333,28,27.9333
3634,28,27.6667,28,27.6667
3635,28,27.9333,28,27.9333
3636,28,27.8667,28,27.8667
3637,28,27.6667,28,27.6667
3638,28,28,28,28
3639,28,28,28,28
3640,28,27.7667,28,27.7667
3641,28,27.7333,28,27.7333
3642,28,27.9333,28,27.9333
3643,28,27.9,28,27.9
3644,28,28,28,28
3645,28,27.9333,28,27.9333
3646,28,27.9333,28,27.9333
3647,28,27.8333,28,27.8333
3648,28,27.9,28,27.9
3649,28,27.7667,28,27.7667
3650,28,28,28,28
3651,28,28,28,28
3652,28,27.9333,28,27.9333
3653,28,27.9333,28,27.9333
3654,28,27.9333,28,27.9333
3655,28,28,28,28
3656,28,28,28,28
3657,28,27.9333,28,27.9333
3658,28,27.9333,28,27.9333
3659,28,28,28,28
3660,28,27.9333,28,27.9333
3661,28,27.7333,28,27.7333
3662,28,27.9,28,27.9
3663,28,28,28,28
3664,28,27.7667,28,27.7667
3665,28,27.7667,28,27.7667
3666,28,27.9,28,27.9
3667,28,27.9333,28,27.9333
3668,28,27.9333,28,27.9333
3669,28,28,28,28
3670,28,27.9333,28,27.9333
3671,28,28,28,28
3672,28,28,28,28
3673,28,27.8,28,27.8
3674,28,28,28,28
3675,28,28,28,28
3676,28,27.9667,28,27.9667
3677,28,28,28,28
3678,28,27.8,28,27.8
3679,28,27.8333,28,27.8333
3680,28,28,28,28
3681,28,27.6667,28,27.6667
3682,28,27.9333,28,27.9333
3683,28,27.8333,28,27.8333
3684,28,28,28,28
3685,28,28,28,28
3686,28,27.8,28,27.8
3687,28,27.9333,28,27.9333
3688,28,28,28,28
3689,28,27.9667,28,27.9667
3690,28,27.8667,28,27.8667
3691,28,28,28,28
3692,28,28,28,28
3693,28,27.8333,28,27.8333
3694,28,27.9,28,27.9
3695,28,27.7667,28,27.7667
3696,28,28,28,28
3697,28,28,28,28
