generation,best,average,best_value,average_value
557,2007,1986.8,2007,1986.8
558,2007,1987.9,2007,1987.9
559,2007,1987.2,2007,1987.2
560,2007,1986.43,2007,1986.43
561,2007,1988.4,2007,1988.4
562,2007,1987.33,2007,1987.33
563,2007,1988.83,2007,1988.83
564,2007,1990.33,2007,1990.33
565,2007,1991.9,2007,1991.9
566,2007,1992.9,2007,1992.9
567,2007,1996.87,2007,1996.87
568,2007,1993.53,2007,1993.53
569,2007,1991.03,2007,1991.03
570,2007,1989.1,2007,1989.1
571,2007,1990.9,2007,1990.9
572,2007,1989.8,2007,1989.8
573,2007,1991.93,2007,1991.93
574,2007,1991,2007,1991
575,2007,1987.6,2007,1987.6
576,2007,1984.23,2007,1984.23
577,2007,1988.07,2007,1988.07
578,2007,1984.6,2007,1984.6
579,2007,1983.5,2007,1983.5
580,2007,1985.93,2007,1985.93
581,2007,1989.3,2007,1989.3
582,2007,1987.47,2007,1987.47
583,2007,1985.27,2007,1985.27
584,2007,1985.57,2007,1985.57
585,2007,1986.4,2007,1986.4
586,2007,1986.57,2007,1986.57
587,2007,1988.03,2007,1988.03
588,2007,1987.7,2007,1987.7
589,2007,1987.5,2007,1987.5
590,2007,1984.67,2007,1984.67
591,2007,1985.13,2007,1985.13
592,2007,1985.83,2007,1985.83
593,2007,1985,2007,1985
594,2007,1981.43,2007,1981.43
595,2007,1982.73,2007,1982.73
596,2007,1982.17,2007,1982.17
597,2007,1982.73,2007,1982.73
598,2007,1980.13,2007,1980.13
599,2007,1981.1,2007,1981.1
600,2007,1979.3,2007,1979.3
601,2007,1982.9,2007,1982.9
602,2007,1980.93,2007,1980.93
603,2007,1984.23,2007,1984.23
604,2007,1980.73,2007,1980.73
605,2007,1980.83,2007,1980.83
606,2007,1983.4,2007,1983.4
607,2007,1983.37,2007,1983.37
608,2007,1983.87,2007,1983.87
609,2007,1985.8,2007,1985.8
610,2007,1982.77,2007,1982.77
611,2007,1981.7,2007,1981.7
612,2007,1984.03,2007,1984.03
613,2007,1989.77,2007,1989.77
614,2007,1989.2,2007,1989.2
615,2007,1986.97,2007,1986.97
616,2007,1990.4,2007,1990.4
617,2007,1991.53,2007,1991.53
618,2007,1990.37,2007,1990.37
619,2007,1988,2007,1988
620,2007,1987.6,2007,1987.6
621,2007,1986.77,2007,1986.77
622,2007,1986.4,2007,1986.4
623,2007,1984.67,2007,1984.67
624,2007,1988.67,2007,1988.67
625,2007,1990.07,2007,1990.07
626,2007,1989.5,2007,1989.5
627,2007,1989.17,2007,1989.17
628,2007,1988.03,2007,1988.03
629,2007,1986.67,2007,1986.67
630,2007,1984.97,2007,1984.97
631,2007,1985.8,2007,1985.8
632,2007,1986.87,2007,1986.87
633,2007,1985.2,2007,1985.2
634,2007,1982.37,2007,1982.37
635,2007,1981.57,2007,1981.57
636,2007,1980.23,2007,1980.23
637,2007,1982.97,2007,1982.97
638,2007,1982.37,2007,1982.37
639,2007,1984.9,2007,1984.9
640,2007,1988.67,2007,1988.67
641,2007,1986.6,2007,1986.6
642,2007,1984.9,2007,1984.9
643,2007,1984.3,2007,1984.3
644,2007,1984.77,2007,1984.77
645,2007,1984.53,2007,1984.53
646,2007,1983.73,2007,1983.73
647,2007,1981.73,2007,1981.73
648,2007,1979.93,2007,1979.93
649,2007,1981.3,2007,1981.3
650,2007,1981.73,2007,1981.73
651,2007,1982.5,2007,1982.5
652,2007,1980.9,2007,1980.9
653,2007,1980.57,2007,1980.57
654,2007,1982.2,2007,1982.2
655,2007,1980.73,2007,1980.73
656,2007,1981,2007,1981
657,2007,1982.3,2007,1982.3
658,2007,1984.13,2007,1984.13
659,2007,1982.43,2007,1982.43
660,2007,1980.97,2007,1980.97
661,2007,1982.73,2007,1982.73
662,2007,1980.63,2007,1980.63
663,2007,1981.73,2007,1981.73
664,2007,1979.5,2007,1979.5
665,2007,1981.13,2007,1981.13
666,2007,1979.23,2007,1979.23
667,2007,1980.17,2007,1980.17
668,2007,1983.33,2007,1983.33
669,2007,1987.6,2007,1987.6
670,2007,1988.53,2007,1988.53
671,2007,1987,2007,1987
672,2007,1985.7,2007,1985.7
673,2007,1986.8,2007,1986.8
674,2007,1987.4,2007,1987.4
675,2007,1985,2007,1985
676,2007,1986.67,2007,1986.67
677,2007,1987,2007,1987
678,2007,1986.23,2007,1986.23
679,2007,1984.33,2007,1984.33
680,2007,1981.27,2007,1981.27
681,2007,1982.63,2007,1982.63
682,2007,1982.17,2007,1982.17
683,2007,1983.6,2007,1983.6
684,2007,1982.53,2007,1982.53
685,2007,1979.4,2007,1979.4
686,2007,1979.93,2007,1979.93
687,2007,1980.97,2007,1980.97
688,2007,1982.37,2007,1982.37
689,2007,1982.23,2007,1982.23
690,2007,1978.87,2007,1978.87
691,2007,1980.17,2007,1980.17
692,2007,1981.4,2007,1981.4
693,2007,1980.43,2007,1980.43
694,2007,1983.43,2007,1983.43
695,2007,1980.7,2007,1980.7
696,2007,1980.3,2007,1980.3
697,2007,1983.57,2007,1983.57
698,2007,1983.2,2007,1983.2
699,2007,1982.43,2007,1982.43
700,2007,1983.1,2007,1983.1
701,2007,1986.8,2007,1986.8
702,2007,1987.8,2007,1987.8
703,2007,1989.5,2007,1989.5
704,2007,1987.03,2007,1987.03
705,2007,1985.67,2007,1985.67
706,2007,1986.2,2007,1986.2
707,2007,1985.53,2007,1985.53
708,2007,1983.57,2007,1983.57
709,2007,1986.4,2007,1986.4
710,2007,1988.57,2007,1988.57
711,2007,1990.07,2007,1990.07
712,2007,1984.83,2007,1984.83
713,2007,1982.73,2007,1982.73
714,2007,1981.13,2007,1981.13
715,2007,1981.17,2007,1981.17
716,2007,1984.83,2007,1984.83
717,2007,1985.43,2007,1985.43
718,2007,1985.27,2007,1985.27
719,2007,1984.5,2007,1984.5
720,2007,1985.5,2007,1985.5
721,2007,1986.37,2007,1986.37
722,2007,1989.37,2007,1989.37
723,2007,1985.4,2007,1985.4
724,2007,1983.07,2007,1983.07
725,2007,1981.93,2007,1981.93
726,2007,1983.5,2007,1983.5
727,2007,1982.83,2007,1982.83
728,2007,1983.17,2007,1983.17
729,2007,1980.23,2007,1980.23
730,2007,1980.2,2007,1980.2
731,2007,1981.67,2007,1981.67
732,2007,1982.37,2007,1982.37
733,2007,1979.93,2007,1979.93
734,2007,1979,2007,1979
735,2007,1981.6,2007,1981.6
736,2007,1981.2,2007,1981.2
737,2007,1980.73,2007,1980.73
738,2007,1985.13,2007,1985.13
739,2007,1982.77,2007,1982.77
740,2007,1984.27,2007,1984.27
741,2007,1981.83,2007,1981.83
742,2007,1982.83,2007,1982.83
743,2007,1980.9,2007,1980.9
744,2007,1982.97,2007,1982.97
745,2007,1983.47,2007,1983.47
746,2007,1983.87,2007,1983.87
747,2007,1981.83,2007,1981.83
748,2007,1982.93,2007,1982.93
749,2007,1982.03,2007,1982.03
750,2007,1980.13,2007,1980.13
751,2007,1982.53,2007,1982.53
752,2007,1980.9,2007,1980.9
753,2007,1980.8,2007,1980.8
754,2007,1981.93,2007,1981.93
755,2007,1981.67,2007,1981.67
756,2007,1980.4,2007,1980.4
757,2007,1978.23,2007,1978.23
758,2007,1979.03,2007,1979.03
759,2007,1979.73,2007,1979.73
760,2007,1980.43,2007,1980.43
761,2007,1979.57,2007,1979.57
762,2007,1980.6,2007,1980.6
763,2007,1981.03,2007,1981.03
764,2007,1987.5,2007,1987.5
765,2007,1987.7,2007,1987.7
766,2007,1992.17,2007,1992.17
767,2007,1991.7,2007,1991.7
768,2007,1994.63,2007,1994.63
769,2007,1995.77,2007,1995.77
770,2007,1993.4,2007,1993.4
771,2007,1995.1,2007,1995.1
772,2007,1992.43,2007,1992.43
773,2007,1990,2007,1990
774,2007,1990.57,2007,1990.57
775,2007,1989.23,2007,1989.23
776,2007,1986.23,2007,1986.23
777,2007,1987.87,2007,1987.87
778,2007,1986.9,2007,1986.9
779,2007,1985.93,2007,1985.93
780,2007,1986.77,2007,1986.77
