generation,best,average,best_value,average_value
716,120,119.9,120,119.9
717,120,119.833,120,119.833
718,120,119.833,120,119.833
719,120,119.767,120,119.767
720,120,119.933,120,119.933
721,120,119.733,120,119.733
722,120,119.6,120,119.6
723,120,119.667,120,119.667
724,120,119.333,120,119.333
725,120,119.733,120,119.733
726,120,119.533,120,119.533
727,120,120,120,120
728,120,120,120,120
729,120,120,120,120
730,120,119.933,120,119.933
731,120,119.733,120,119.733
732,120,119.6,120,119.6
733,120,119.6,120,119.6
734,120,119.733,120,119.733
735,120,119.667,120,119.667
736,120,119.6,120,119.6
737,120,119.5,120,119.5
738,120,119.733,120,119.733
739,120,119.4,120,119.4
740,120,119.267,120,119.267
741,120,119.633,120,119.633
742,120,119.7,120,119.7
743,120,119.733,120,119.733
744,120,119.467,120,119.467
745,120,119.6,120,119.6
746,120,119.8,120,119.8
747,120,119.633,120,119.633
748,120,119.1,120,119.1
749,120,119.633,120,119.633
750,120,119.5,120,119.5
751,120,119.667,120,119.667
752,120,119.167,120,119.167
753,120,119.233,120,119.233
754,120,119.533,120,119.533
755,120,119.633,120,119.633
756,120,119.6,120,119.6
757,120,119.7,120,119.7
758,120,119.733,120,119.733
759,120,120,120,120
760,120,119.667,120,119.667
761,120,119.8,120,119.8
762,120,119.8,120,119.8
763,120,119.9,120,119.9
764,120,119.867,120,119.867
765,120,119.933,120,119.933
766,120,119.967,120,119.967
767,120,119.933,120,119.933
768,120,119.7,120,119.7
769,120,119.533,120,119.533
770,120,119.5,120,119.5
771,120,119.633,120,119.633
772,120,119.833,120,119.833
773,120,119.833,120,119.833
774,120,119.9,120,119.9
775,120,119.767,120,119.767
776,120,119.8,120,119.8
777,120,119.433,120,119.433
778,120,119.3,120,119.3
779,120,119.733,120,119.733
780,120,119.5,120,119.5
781,120,119.633,120,119.633
782,120,119.233,120,119.233
783,120,119.567,120,119.567
784,120,119.233,120,119.233
785,120,119.333,120,119.333
786,120,119.233,120,119.233
787,120,119.6,120,119.6
788,120,119.867,120,119.867
789,120,119.933,120,119.933
790,120,119.5,120,119.5
791,120,119.2,120,119.2
792,120,119.933,120,119.933
793,120,119.8,120,119.8
794,120,119.6,120,119.6
795,120,119.867,120,119.867
796,120,119.833,120,119.833
797,120,119.633,120,119.633
798,120,119.1,120,119.1
799,120,119.9,120,119.9
800,120,120,120,120
801,120,119.733,120,119.733
802,120,119.833,120,119.833
803,120,119.667,120,119.667
804,120,119.2,120,119.2
805,120,119.3,120,119.3
806,120,119.467,120,119.467
807,120,119.467,120,119.467
808,120,119.433,120,119.433
809,120,119.467,120,119.467
810,120,119.167,120,119.167
811,120,119.567,120,119.567
812,120,119.9,120,119.9
813,120,119.7,120,119.7
814,120,119.9,120,119.9
815,120,119.567,120,119.567
816,120,119.7,120,119.7
817,120,119.633,120,119.633
818,120,119.3,120,119.3
819,120,119.667,120,119.667
820,120,119.3,120,119.3
821,120,119.6,120,119.6
822,120,119.833,120,119.833
823,120,119.7,120,119.7
824,120,119.767,120,119.767
825,120,119.733,120,119.733
826,120,119.6,120,119.6
827,120,119.6,120,119.6
828,120,119.8,120,119.8
829,120,119.6,120,119.6
830,120,119.1,120,119.1
831,120,118.9,120,118.9
832,120,119.467,120,119.467
833,120,119.6,120,119.6
834,120,119.533,120,119.533
835,120,119.933,120,119.933
836,120,119.767,120,119.767
837,120,119.867,120,119.867
838,120,119.467,120,119.467
839,120,119.667,120,119.667
840,120,119.3,120,119.3
841,120,119.533,120,119.533
842,120,119.533,120,119.533
843,120,119.567,120,119.567
844,120,119.133,120,119.133
845,120,119.367,120,119.367
846,120,119.7,120,119.7
847,120,120,120,120
848,120,119.9,120,119.9
849,120,119.633,120,119.633
850,120,119.133,120,119.133
851,120,119.067,120,119.067
852,120,119.7,120,119.7
853,120,119.567,120,119.567
854,120,119.4,120,119.4
855,120,119.067,120,119.067
856,120,119.8,120,119.8
857,120,119.933,120,119.933
858,120,119.733,120,119.733
859,120,119.867,120,119.867
860,120,119.833,120,119.833
861,120,119.767,120,119.767
862,120,119.767,120,119.767
863,120,119.833,120,119.833
864,120,119.733,120,119.733
865,120,119.833,120,119.833
866,120,119.433,120,119.433
867,120,119.267,120,119.267
868,120,119.067,120,119.067
869,120,119.267,120,119.267
870,120,119.7,120,119.7
871,120,119.9,120,119.9
872,120,119.667,120,119.667
873,120,119.733,120,119.733
874,120,119.8,120,119.8
875,120,119.567,120,119.567
876,120,119.467,120,119.467
877,120,119.1,120,119.1
878,120,118.967,120,118.967
879,120,119.667,120,119.667
880,120,119.8,120,119.8
881,120,119.733,120,119.733
882,120,119.933,120,119.933
883,120,119.8,120,119.8
884,120,119.6,120,119.6
885,120,119.667,120,119.667
886,120,119.833,120,119.833
887,120,119.567,120,119.567
888,120,119.8,120,119.8
889,120,119.9,120,119.9
890,120,119.967,120,119.967
891,120,119.6,120,119.6
892,120,119.5,120,119.5
893,120,119.7,120,119.7
894,120,119.667,120,119.667
895,120,119.267,120,119.267
896,120,119.467,120,119.467
897,120,119.667,120,119.667
898,120,119.7,120,119.7
899,120,119.633,120,119.633
900,120,119.767,120,119.767
901,120,119.867,120,119.867
902,120,119.567,120,119.567
903,120,119.567,120,119.567
904,120,119.967,120,119.967
905,120,119.533,120,119.533
906,120,119.367,120,119.367
907,120,119.7,120,119.7
908,120,120,120,120
909,120,119.833,120,119.833
910,120,119.4,120,119.4
911,120,119.067,120,119.067
912,120,119.167,120,119.167
913,120,119.533,120,119.533
914,120,119.467,120,119.467
915,120,119.7,120,119.7
916,120,119.8,120,119.8
917,120,119.9,120,119.9
918,120,119.833,120,119.833
919,120,119.6,120,119.6
920,120,119.5,120,119.5
921,120,119.9,120,119.9
922,120,119.833,120,119.833
923,120,119.767,120,119.767
924,120,119.467,120,119.467
925,120,119.6,120,119.6
926,120,119.633,120,119.633
927,120,120,120,120
928,120,119.533,120,119.533
929,120,119.733,120,119.733
930,120,119.8,120,119.8
931,120,119.833,120,119.833
932,120,119.7,120,119.7
933,120,119.8,120,119.8
934,120,119.4,120,119.4
935,120,119.367,120,119.367
936,120,119.733,120,119.733
937,120,119.633,120,119.633
938,120,119.8,120,119.8
939,120,119.8,120,119.8
940,120,119.733,120,119.733
941,120,119.7,120,119.7
942,120,119.533,120,119.533
943,120,119.733,120,119.733
944,120,119.633,120,119.633
945,120,119.667,120,119.667
946,120,119.833,120,119.833
947,120,119.7,120,119.7
948,120,120,120,120
949,120,119.867,120,119.867
950,120,119.933,120,119.933
951,120,119.7,120,119.7
952,120,119.7,120,119.7
953,120,119.633,120,119.633
954,120,119.833,120,119.833
955,120,119.867,120,119.867
956,120,119.867,120,119.867
957,120,119.933,120,119.933
958,120,119.8,120,119.8
959,120,120,120,120
960,120,119.567,120,119.567
961,120,119.8,120,119.8
962,120,119.9,120,119.9
963,120,119.733,120,119.733
964,120,119.533,120,119.533
965,120,119.5,120,119.5
966,120,119.3,120,119.3
967,120,119.6,120,119.6
968,120,119.533,120,119.533
969,120,119.767,120,119.767
970,120,119.933,120,119.933
971,120,119.7,120,119.7
972,120,119.567,120,119.567
973,120,119.733,120,119.733
974,120,119.933,120,119.933
975,120,119.733,120,119.733
976,120,119.633,120,119.633
977,120,119.667,120,119.667
978,120,119.633,120,119.633
979,120,119.767,120,119.767
980,120,119.6,120,119.6
981,120,119.867,120,119.867
982,120,119.467,120,119.467
983,120,119.167,120,119.167
984,120,118.933,120,118.933
985,120,118.5,120,118.5
986,120,119.367,120,119.367
987,120,119.6,120,119.6
988,120,119.433,120,119.433
989,120,119.867,120,119.867
990,120,120,120,120
991,120,119.933,120,119.933
992,120,119.9,120,119.9
993,120,119.9,120,119.9
994,120,119.8,120,119.8
995,120,119.7,120,119.7
996,120,119.767,120,119.767
997,120,119.867,120,119.867
998,120,119.733,120,119.733
999,120,119.333,120,119.333
1000,120,119.333,120,119.333
1001,120,119.6,120,119.6
1002,120,119.7,120,119.7
1003,120,119.633,120,119.633
1004,120,119.233,120,119.233
1005,120,119.533,120,119.533
1006,120,119.767,120,119.767
1007,120,119.667,120,119.667
