generation,best,average,best_value,average_value
94,-235852,-527447,-235852,-527447
95,-235852,-498641,-235852,-498641
96,-219959,-466280,-219959,-466280
97,-219959,-522659,-219959,-522659
98,-219959,-476962,-219959,-476962
99,-219959,-480366,-219959,-480366
100,-219959,-479855,-219959,-479855
101,-219959,-473073,-219959,-473073
102,-219959,-504695,-219959,-504695
103,-219959,-481448,-219959,-481448
104,-219959,-470177,-219959,-470177
105,-219959,-421041,-219959,-421041
106,-219959,-433936,-219959,-433936
107,-219959,-433378,-219959,-433378
108,-219959,-488230,-219959,-488230
109,-219959,-455468,-219959,-455468
110,-219959,-439167,-219959,-439167
111,-219959,-422870,-219959,-422870
112,-219959,-422344,-219959,-422344
113,-219959,-456443,-219959,-456443
114,-219959,-458991,-219959,-458991
115,-219959,-480165,-219959,-480165
116,-219959,-473885,-219959,-473885
117,-219959,-464865,-219959,-464865
118,-219959,-470827,-219959,-470827
119,-219959,-497778,-219959,-497778
120,-219959,-474103,-219959,-474103
121,-204196,-441979,-204196,-441979
122,-204138,-396793,-204138,-396793
123,-204138,-409344,-204138,-409344
124,-204138,-434192,-204138,-434192
125,-204138,-491908,-204138,-491908
126,-204138,-483525,-204138,-483525
127,-204138,-496778,-204138,-496778
128,-204138,-493601,-204138,-493601
129,-204138,-503402,-204138,-503402
130,-204138,-515289,-204138,-515289
131,-204138,-517508,-204138,-517508
132,-204138,-525965,-204138,-525965
133,-204138,-573097,-204138,-573097
134,-204138,-570253,-204138,-570253
135,-204138,-534285,-204138,-534285
136,-204138,-509619,-204138,-509619
137,-204138,-522908,-204138,-522908
138,-204138,-528944,-204138,-528944
139,-204138,-523865,-204138,-523865
140,-204138,-539961,-204138,-539961
141,-204138,-558892,-204138,-558892
142,-204138,-588224,-204138,-588224
143,-204138,-553781,-204138,-553781
144,-204138,-573759,-204138,-573759
145,-204138,-563195,-204138,-563195
146,-204138,-566141,-204138,-566141
147,-204138,-531139,-204138,-531139
148,-204138,-547849,-204138,-547849
149,-204138,-554950,-204138,-554950
150,-204138,-535855,-204138,-535855
151,-204138,-513588,-204138,-513588
152,-204138,-508250,-204138,-508250
153,-204138,-498789,-204138,-498789
154,-204138,-452327,-204138,-452327
155,-204138,-428066,-204138,-428066
156,-204138,-409449,-204138,-409449
157,-204138,-414717,-204138,-414717
158,-204138,-429363,-204138,-429363
159,-204138,-465342,-204138,-465342
160,-204138,-465943,-204138,-465943
161,-204138,-462719,-204138,-462719
162,-204138,-470054,-204138,-470054
163,-204138,-460989,-204138,-460989
164,-204138,-447471,-204138,-447471
165,-204138,-471367,-204138,-471367
166,-204138,-442271,-204138,-442271
167,-204138,-464830,-204138,-464830
168,-204138,-423734,-204138,-423734
169,-204138,-429252,-204138,-429252
170,-204138,-425007,-204138,-425007
171,-204138,-412142,-204138,-412142
172,-204138,-406788,-204138,-406788
173,-204138,-416441,-204138,-416441
174,-204138,-437519,-204138,-437519
175,-204138,-465135,-204138,-465135
176,-204138,-490580,-204138,-490580
177,-204138,-478474,-204138,-478474
178,-204138,-479504,-204138,-479504
179,-204138,-489111,-204138,-489111
180,-204138,-484338,-204138,-484338
181,-204138,-502929,-204138,-502929
182,-204138,-480808,-204138,-480808
183,-204138,-496909,-204138,-496909
184,-204138,-479042,-204138,-479042
185,-204138,-495895,-204138,-495895
186,-204138,-479511,-204138,-479511
187,-204138,-475425,-204138,-475425
188,-204138,-473702,-204138,-473702
189,-204138,-471454,-204138,-471454
190,-204138,-484559,-204138,-484559
191,-204138,-492449,-204138,-492449
192,-204138,-508417,-204138,-508417
193,-204138,-458317,-204138,-458317
194,-204138,-442733,-204138,-442733
195,-204138,-450342,-204138,-450342
196,-204123,-396011,-204123,-396011
197,-204042,-391265,-204042,-391265
198,-204042,-395499,-204042,-395499
199,-204042,-379476,-204042,-379476
200,-204042,-345885,-204042,-345885
201,-204042,-335838,-204042,-335838
202,-204042,-360132,-204042,-360132
203,-204042,-351704,-204042,-351704
204,-204042,-373961,-204042,-373961
205,-204042,-379240,-204042,-379240
206,-204042,-388764,-204042,-388764
207,-204042,-377636,-204042,-377636
208,-204042,-412474,-204042,-412474
209,-204042,-432461,-204042,-432461
210,-204042,-408140,-204042,-408140
211,-204042,-434124,-204042,-434124
212,-204042,-434664,-204042,-434664
213,-204042,-459839,-204042,-459839
214,-204042,-456428,-204042,-456428
215,-204042,-464177,-204042,-464177
216,-204042,-431742,-204042,-431742
217,-204042,-433106,-204042,-433106
218,-204042,-453957,-204042,-453957
219,-204042,-371379,-204042,-371379
220,-204042,-343715,-204042,-343715
221,-204042,-365929,-204042,-365929
222,-204022,-356973,-204022,-356973
223,-204022,-349160,-204022,-349160
224,-204022,-381369,-204022,-381369
225,-204022,-349999,-204022,-349999
226,-204022,-369199,-204022,-369199
227,-204022,-399862,-204022,-399862
228,-204022,-394046,-204022,-394046
229,-204022,-420596,-204022,-420596
230,-204022,-396673,-204022,-396673
231,-204022,-440099,-204022,-440099
232,-204022,-458271,-204022,-458271
233,-203904,-466442,-203904,-466442
234,-203904,-458264,-203904,-458264
235,-203904,-509277,-203904,-509277
236,-203904,-549396,-203904,-549396
237,-203904,-538501,-203904,-538501
238,-203904,-512551,-203904,-512551
239,-203904,-521488,-203904,-521488
240,-203904,-548011,-203904,-548011
241,-203904,-565189,-203904,-565189
242,-203904,-559817,-203904,-559817
243,-203904,-561415,-203904,-561415
244,-203904,-580748,-203904,-580748
245,-203904,-565218,-203904,-565218
246,-203904,-567889,-203904,-567889
247,-203904,-552422,-203904,-552422
248,-203904,-592411,-203904,-592411
249,-203904,-591882,-203904,-591882
250,-203904,-576732,-203904,-576732
251,-203904,-553625,-203904,-553625
252,-203904,-496818,-203904,-496818
253,-203904,-514319,-203904,-514319
254,-203904,-514793,-203904,-514793
255,-203904,-533495,-203904,-533495
256,-203904,-508138,-203904,-508138
257,-203904,-476628,-203904,-476628
258,-203904,-480941,-203904,-480941
259,-203904,-466672,-203904,-466672
260,-203904,-438844,-203904,-438844
261,-203904,-468717,-203904,-468717
262,-203904,-471410,-203904,-471410
263,-203904,-491204,-203904,-491204
264,-203904,-477818,-203904,-477818
265,-203904,-487226,-203904,-487226
266,-203904,-504126,-203904,-504126
267,-203904,-466398,-203904,-466398
268,-203904,-501890,-203904,-501890
269,-203904,-513437,-203904,-513437
270,-203904,-529193,-203904,-529193
271,-203904,-541861,-203904,-541861
272,-203904,-562460,-203904,-562460
273,-203904,-541899,-203904,-541899
274,-203904,-545580,-203904,-545580
275,-203904,-516409,-203904,-516409
276,-203904,-529361,-203904,-529361
277,-203904,-502868,-203904,-502868
278,-203904,-487310,-203904,-487310
279,-203904,-498918,-203904,-498918
280,-203904,-550928,-203904,-550928
281,-203904,-533187,-203904,-533187
282,-203904,-539859,-203904,-539859
283,-203904,-495829,-203904,-495829
284,-203904,-487415,-203904,-487415
285,-203904,-500480,-203904,-500480
286,-203904,-529948,-203904,-529948
287,-203904,-544570,-203904,-544570
288,-203904,-493107,-203904,-493107
289,-203904,-476636,-203904,-476636
290,-203904,-460074,-203904,-460074
291,-203904,-514873,-203904,-514873
292,-203904,-506866,-203904,-506866
293,-203904,-472575,-203904,-472575
294,-203904,-433274,-203904,-433274
295,-203904,-438532,-203904,-438532
296,-203904,-492541,-203904,-492541
297,-203904,-523556,-203904,-523556
298,-203904,-528012,-203904,-528012
299,-203904,-523748,-203904,-523748
300,-203904,-516891,-203904,-516891
301,-203904,-489294,-203904,-489294
302,-203904,-499412,-203904,-499412
303,-203904,-503393,-203904,-503393
304,-203904,-545643,-203904,-545643
305,-203904,-536990,-203904,-536990
306,-203904,-511073,-203904,-511073
307,-203904,-496795,-203904,-496795
308,-203904,-457799,-203904,-457799
309,-203904,-484094,-203904,-484094
310,-203904,-485497,-203904,-485497
311,-203904,-513097,-203904,-513097
312,-203904,-541691,-203904,-541691
313,-203904,-517914,-203904,-517914
314,-203904,-486629,-203904,-486629
315,-203904,-488732,-203904,-488732
316,-203904,-472861,-203904,-472861
317,-203904,-446466,-203904,-446466
318,-203904,-427522,-203904,-427522
319,-203904,-412093,-203904,-412093
320,-188645,-346982,-188645,-346982
321,-188645,-382737,-188645,-382737
322,-188645,-414069,-188645,-414069
323,-188645,-442465,-188645,-442465
324,-188645,-468614,-188645,-468614
325,-188645,-559267,-188645,-559267
326,-188645,-518577,-188645,-518577
327,-188645,-530357,-188645,-530357
328,-188645,-546580,-188645,-546580
329,-188645,-528124,-188645,-528124
330,-188645,-543544,-188645,-543544
331,-188645,-520267,-188645,-520267
332,-188645,-527141,-188645,-527141
333,-188645,-564482,-188645,-564482
334,-188645,-495852,-188645,-495852
335,-188645,-498678,-188645,-498678
336,-188645,-460718,-188645,-460718
337,-188645,-427939,-188645,-427939
338,-188645,-448015,-188645,-448015
339,-188645,-415173,-188645,-415173
340,-188645,-429166,-188645,-429166
341,-188645,-400340,-188645,-400340
342,-188645,-416847,-188645,-416847
343,-188645,-416120,-188645,-416120
344,-188645,-475960,-188645,-475960
345,-188645,-437315,-188645,-437315
346,-188645,-472920,-188645,-472920
347,-188645,-456417,-188645,-456417
348,-188645,-487842,-188645,-487842
349,-188645,-484771,-188645,-484771
350,-188645,-513407,-188645,-513407
351,-188645,-533788,-188645,-533788
352,-188645,-516525,-188645,-516525
353,-188645,-491029,-188645,-491029
354,-188645,-493697,-188645,-493697
355,-188645,-543956,-188645,-543956
356,-188645,-503209,-188645,-503209
357,-188645,-502218,-188645,-502218
358,-188645,-539054,-188645,-539054
359,-188645,-530071,-188645,-530071
360,-188645,-522597,-188645,-522597
361,-188645,-510378,-188645,-510378
362,-188645,-501379,-188645,-501379
363,-188645,-518247,-188645,-518247
364,-188645,-514538,-188645,-514538
365,-188645,-548070,-188645,-548070
366,-188645,-543253,-188645,-543253
367,-188645,-538197,-188645,-538197
368,-188645,-513253,-188645,-513253
369,-188645,-578882,-188645,-578882
370,-188645,-563537,-188645,-563537
371,-188645,-562284,-188645,-562284
372,-188645,-511394,-188645,-511394
373,-188645,-502628,-188645,-502628
374,-188645,-494250,-188645,-494250
375,-188645,-534153,-188645,-534153
376,-188645,-499459,-188645,-499459
377,-188645,-526196,-188645,-526196
378,-188645,-496007,-188645,-496007
379,-188645,-529185,-188645,-529185
380,-188645,-451373,-188645,-451373
381,-188645,-429479,-188645,-429479
382,-188645,-446458,-188645,-446458
383,-188645,-415391,-188645,-415391
384,-188645,-425739,-188645,-425739
385,-188645,-452916,-188645,-452916
386,-188645,-453873,-188645,-453873
387,-188645,-486813,-188645,-486813
388,-188645,-477600,-188645,-477600
389,-188645,-461712,-188645,-461712
390,-188645,-490326,-188645,-490326
391,-188645,-485835,-188645,-485835
392,-188645,-500030,-188645,-500030
393,-188645,-484291,-188645,-484291
394,-188645,-500566,-188645,-500566
395,-188645,-483728,-188645,-483728
396,-188645,-541274,-188645,-541274
397,-188645,-521419,-188645,-521419
398,-188645,-566342,-188645,-566342
399,-188645,-538440,-188645,-538440
400,-188645,-580625,-188645,-580625
401,-188645,-525735,-188645,-525735
402,-188645,-577389,-188645,-577389
403,-188645,-553215,-188645,-553215
404,-188645,-527566,-188645,-527566
405,-188645,-494365,-188645,-494365
406,-188645,-485865,-188645,-485865
407,-188645,-495234,-188645,-495234
408,-188645,-495629,-188645,-495629
409,-188645,-514048,-188645,-514048
410,-188645,-477942,-188645,-477942
411,-188645,-465676,-188645,-465676
412,-188637,-453998,-188637,-453998
413,-188637,-485259,-188637,-485259
414,-188637,-453655,-188637,-453655
415,-188637,-430641,-188637,-430641
416,-188637,-434207,-188637,-434207
417,-188637,-466097,-188637,-466097
418,-188637,-481988,-188637,-481988
419,-188637,-499619,-188637,-499619
420,-188637,-484573,-188637,-484573
421,-188637,-455005,-188637,-455005
422,-188637,-477671,-188637,-477671
423,-188637,-491561,-188637,-491561
424,-188637,-471580,-188637,-471580
425,-188637,-490707,-188637,-490707
426,-188637,-509481,-188637,-509481
427,-188637,-513282,-188637,-513282
428,-188637,-490671,-188637,-490671
429,-188637,-527547,-188637,-527547
430,-188637,-513767,-188637,-513767
431,-188637,-543890,-188637,-543890
432,-188637,-564589,-188637,-564589
433,-188637,-554181,-188637,-554181
434,-188637,-516084,-188637,-516084
435,-188637,-561918,-188637,-561918
436,-188637,-546535,-188637,-546535
437,-188637,-535418,-188637,-535418
438,-188637,-469304,-188637,-469304
439,-188637,-433387,-188637,-433387
440,-188637,-353709,-188637,-353709
441,-188637,-399443,-188637,-399443
442,-188637,-417407,-188637,-417407
443,-188637,-417837,-188637,-417837
444,-188637,-437296,-188637,-437296
445,-188637,-450085,-188637,-450085
446,-188637,-400390,-188637,-400390
447,-188637,-379224,-188637,-379224
448,-188637,-389239,-188637,-389239
449,-188637,-393050,-188637,-393050
450,-188637,-352190,-188637,-352190
451,-188637,-360015,-188637,-360015
452,-188637,-370373,-188637,-370373
453,-188637,-413963,-188637,-413963
454,-188637,-406251,-188637,-406251
455,-188637,-442672,-188637,-442672
456,-188637,-397432,-188637,-397432
457,-188637,-430703,-188637,-430703
458,-188637,-470493,-188637,-470493
459,-188637,-467930,-188637,-467930
460,-188637,-437565,-188637,-437565
461,-188637,-476232,-188637,-476232
462,-188637,-455784,-188637,-455784
463,-188637,-476444,-188637,-476444
464,-188637,-435906,-188637,-435906
465,-188637,-421736,-188637,-421736
466,-188637,-429643,-188637,-429643
467,-188637,-401882,-188637,-401882
468,-188637,-371393,-188637,-371393
469,-188637,-377533,-188637,-377533
470,-188637,-407044,-188637,-407044
471,-188637,-429793,-188637,-429793
472,-188637,-461678,-188637,-461678
473,-188637,-472692,-188637,-472692
474,-188637,-512979,-188637,-512979
475,-188637,-523248,-188637,-523248
476,-188637,-560128,-188637,-560128
477,-188637,-518213,-188637,-518213
478,-188637,-522345,-188637,-522345
479,-188637,-537971,-188637,-537971
480,-188637,-527508,-188637,-527508
481,-188637,-549185,-188637,-549185
482,-188637,-522855,-188637,-522855
483,-188637,-499015,-188637,-499015
484,-188637,-515446,-188637,-515446
485,-188637,-545534,-188637,-545534
486,-188637,-546508,-188637,-546508
487,-188630,-508661,-188630,-508661
488,-188630,-464447,-188630,-464447
489,-188630,-494083,-188630,-494083
490,-188630,-482098,-188630,-482098
491,-188619,-460824,-188619,-460824
492,-188619,-446467,-188619,-446467
493,-188619,-496883,-188619,-496883
494,-188619,-476992,-188619,-476992
495,-188619,-502878,-188619,-502878
496,-188619,-509310,-188619,-509310
497,-188619,-474916,-188619,-474916
498,-188619,-436084,-188619,-436084
499,-188619,-479376,-188619,-479376
500,-188619,-478993,-188619,-478993
501,-188619,-471506,-188619,-471506
502,-188619,-467753,-188619,-467753
503,-188619,-450431,-188619,-450431
504,-188619,-436593,-188619,-436593
505,-188619,-429181,-188619,-429181
506,-188619,-369600,-188619,-369600
507,-188619,-382395,-188619,-382395
508,-188619,-391500,-188619,-391500
509,-188618,-388149,-188618,-388149
510,-188618,-426257,-188618,-426257
511,-188618,-468683,-188618,-468683
512,-188618,-469684,-188618,-469684
513,-188618,-450897,-188618,-450897
514,-188010,-428121,-188010,-428121
515,-188010,-424547,-188010,-424547
516,-188010,-416085,-188010,-416085
517,-188010,-390690,-188010,-390690
518,-188010,-369817,-188010,-369817
519,-188010,-419515,-188010,-419515
520,-188010,-458215,-188010,-458215
521,-188010,-451847,-188010,-451847
522,-188010,-466665,-188010,-466665
523,-188010,-464126,-188010,-464126
524,-188010,-468424,-188010,-468424
525,-188010,-485345,-188010,-485345
526,-188010,-499108,-188010,-499108
527,-188010,-494461,-188010,-494461
528,-188010,-492366,-188010,-492366
529,-188010,-489174,-188010,-489174
530,-188010,-538985,-188010,-538985
531,-188010,-500670,-188010,-500670
532,-188010,-533244,-188010,-533244
533,-188010,-566065,-188010,-566065
534,-188010,-572799,-188010,-572799
535,-188010,-578269,-188010,-578269
536,-188010,-554281,-188010,-554281
537,-188010,-579625,-188010,-579625
538,-188010,-543886,-188010,-543886
539,-188010,-500988,-188010,-500988
540,-188010,-549188,-188010,-549188
541,-188010,-556676,-188010,-556676
542,-188010,-523701,-188010,-523701
543,-188010,-483510,-188010,-483510
544,-188010,-495593,-188010,-495593
545,-188010,-463897,-188010,-463897
546,-188010,-492816,-188010,-492816
547,-188010,-454910,-188010,-454910
548,-188010,-466624,-188010,-466624
549,-188010,-443162,-188010,-443162
550,-188010,-417877,-188010,-417877
551,-188010,-449960,-188010,-449960
552,-188010,-424523,-188010,-424523
553,-188010,-399104,-188010,-399104
554,-188010,-443647,-188010,-443647
555,-188010,-429636,-188010,-429636
556,-188010,-426689,-188010,-426689
557,-173148,-403657,-173148,-403657
558,-173148,-351188,-173148,-351188
559,-173148,-317359,-173148,-317359
560,-173148,-310902,-173148,-310902
561,-173148,-334180,-173148,-334180
562,-173105,-404742,-173105,-404742
563,-173105,-491702,-173105,-491702
564,-173105,-447130,-173105,-447130
565,-173105,-506227,-173105,-506227
566,-173105,-485862,-173105,-485862
567,-173105,-523448,-173105,-523448
568,-173105,-468568,-173105,-468568
569,-173105,-421550,-173105,-421550
570,-173105,-427301,-173105,-427301
571,-173105,-453109,-173105,-453109
572,-173105,-455121,-173105,-455121
573,-173105,-429806,-173105,-429806
574,-173105,-450409,-173105,-450409
575,-173105,-438510,-173105,-438510
576,-173105,-450701,-173105,-450701
577,-173105,-454242,-173105,-454242
578,-173105,-459610,-173105,-459610
579,-173105,-435119,-173105,-435119
580,-173105,-454815,-173105,-454815
581,-173105,-472330,-173105,-472330
582,-173103,-474352,-173103,-474352
583,-173103,-431155,-173103,-431155
584,-173103,-493385,-173103,-493385
585,-173103,-491978,-173103,-491978
586,-173103,-506320,-173103,-506320
587,-173103,-586285,-173103,-586285
588,-173103,-552141,-173103,-552141
589,-173103,-575994,-173103,-575994
590,-173103,-519233,-173103,-519233
591,-173103,-535236,-173103,-535236
592,-173103,-545125,-173103,-545125
593,-173103,-551497,-173103,-551497
594,-173103,-533621,-173103,-533621
595,-173103,-522410,-173103,-522410
596,-173103,-533373,-173103,-533373
597,-173103,-543512,-173103,-543512
598,-173103,-528678,-173103,-528678
599,-173103,-498905,-173103,-498905
600,-173103,-486224,-173103,-486224
601,-173103,-493002,-173103,-493002
602,-173103,-456668,-173103,-456668
603,-173103,-499600,-173103,-499600
604,-173103,-478881,-173103,-478881
605,-173103,-490775,-173103,-490775
606,-173103,-482413,-173103,-482413
607,-173103,-506863,-173103,-506863
608,-173103,-501117,-173103,-501117
609,-173103,-483247,-173103,-483247
610,-173103,-487900,-173103,-487900
611,-173103,-507867,-173103,-507867
612,-173103,-510151,-173103,-510151
613,-173103,-521137,-173103,-521137
614,-173103,-549831,-173103,-549831
615,-173103,-556008,-173103,-556008
616,-173103,-559797,-173103,-559797
617,-173103,-546451,-173103,-546451
618,-173103,-540224,-173103,-540224
619,-173103,-553475,-173103,-553475
620,-173103,-560399,-173103,-560399
621,-173103,-561614,-173103,-561614
622,-173103,-552973,-173103,-552973
623,-173103,-561368,-173103,-561368
624,-173103,-524409,-173103,-524409
625,-173103,-521678,-173103,-521678
626,-173103,-512748,-173103,-512748
627,-173103,-514115,-173103,-514115
628,-173103,-482670,-173103,-482670
629,-173103,-539984,-173103,-539984
630,-173103,-523107,-173103,-523107
631,-173103,-559376,-173103,-559376
632,-173103,-540607,-173103,-540607
633,-173103,-493669,-173103,-493669
634,-173103,-487555,-173103,-487555
635,-173103,-509266,-173103,-509266
636,-173103,-514929,-173103,-514929
637,-173103,-511631,-173103,-511631
638,-173103,-489899,-173103,-489899
639,-173103,-468817,-173103,-468817
640,-173103,-431926,-173103,-431926
641,-173103,-482466,-173103,-482466
642,-173103,-450364,-173103,-450364
643,-173103,-461562,-173103,-461562
644,-173103,-426229,-173103,-426229
645,-173103,-415892,-173103,-415892
646,-173103,-413191,-173103,-413191
647,-173103,-443118,-173103,-443118
648,-173103,-444410,-173103,-444410
649,-173103,-490501,-173103,-490501
650,-173087,-475881,-173087,-475881
651,-173087,-464114,-173087,-464114
652,-173087,-437289,-173087,-437289
653,-173087,-431992,-173087,-431992
654,-173087,-444345,-173087,-444345
655,-173087,-394652,-173087,-394652
656,-173087,-404203,-173087,-404203
657,-173087,-379333,-173087,-379333
658,-173087,-397324,-173087,-397324
659,-173087,-405798,-173087,-405798
660,-173087,-432059,-173087,-432059
661,-173087,-422462,-173087,-422462
662,-173087,-418743,-173087,-418743
663,-173087,-459511,-173087,-459511
664,-173087,-507133,-173087,-507133
665,-173087,-515205,-173087,-515205
666,-173087,-460581,-173087,-460581
667,-173087,-477529,-173087,-477529
668,-173087,-478867,-173087,-478867
669,-173087,-513342,-173087,-513342
670,-173087,-479803,-173087,-479803
671,-173087,-457256,-173087,-457256
672,-173083,-460431,-173083,-460431
673,-173083,-449369,-173083,-449369
674,-173083,-411400,-173083,-411400
675,-173083,-364823,-173083,-364823
676,-173083,-400160,-173083,-400160
677,-173083,-410664,-173083,-410664
678,-173083,-446137,-173083,-446137
679,-173083,-467648,-173083,-467648
680,-173083,-455110,-173083,-455110
681,-173083,-474824,-173083,-474824
682,-173083,-458259,-173083,-458259
683,-173083,-480795,-173083,-480795
684,-173083,-477945,-173083,-477945
685,-173083,-457726,-173083,-457726
686,-173083,-484249,-173083,-484249
687,-173083,-476837,-173083,-476837
688,-173083,-501405,-173083,-501405
689,-173083,-506548,-173083,-506548
690,-173083,-474833,-173083,-474833
691,-173083,-521080,-173083,-521080
692,-173083,-542022,-173083,-542022
693,-173083,-493878,-173083,-493878
694,-173083,-537931,-173083,-537931
695,-173083,-505968,-173083,-505968
696,-173083,-493715,-173083,-493715
697,-173083,-497335,-173083,-497335
698,-173083,-494520,-173083,-494520
699,-173083,-529008,-173083,-529008
700,-173083,-512584,-173083,-512584
701,-173083,-470412,-173083,-470412
702,-173083,-449829,-173083,-449829
703,-173083,-486292,-173083,-486292
704,-173083,-472518,-173083,-472518
705,-173083,-490722,-173083,-490722
706,-173083,-469484,-173083,-469484
707,-173083,-510576,-173083,-510576
708,-173083,-512042,-173083,-512042
709,-173083,-523835,-173083,-523835
710,-173083,-542587,-173083,-542587
711,-173083,-560881,-173083,-560881
712,-173083,-553953,-173083,-553953
713,-173083,-552500,-173083,-552500
714,-173083,-568261,-173083,-568261
715,-173083,-499482,-173083,-499482
716,-173083,-475841,-173083,-475841
717,-173083,-492246,-173083,-492246
718,-173083,-502411,-173083,-502411
719,-173083,-505348,-173083,-505348
720,-173083,-520834,-173083,-520834
721,-173083,-457650,-173083,-457650
722,-173083,-466566,-173083,-466566
723,-173083,-451561,-173083,-451561
724,-173083,-459319,-173083,-459319
725,-173083,-490004,-173083,-490004
726,-173083,-521564,-173083,-521564
727,-173083,-500162,-173083,-500162
728,-173083,-501310,-173083,-501310
729,-173083,-459280,-173083,-459280
730,-173083,-433932,-173083,-433932
731,-173083,-463535,-173083,-463535
732,-173083,-444119,-173083,-444119
733,-173083,-448306,-173083,-448306
734,-173083,-453333,-173083,-453333
735,-173083,-424548,-173083,-424548
736,-173083,-417138,-173083,-417138
737,-173083,-348820,-173083,-348820
738,-173083,-394732,-173083,-394732
739,-173083,-442269,-173083,-442269
740,-173083,-480255,-173083,-480255
741,-173083,-477112,-173083,-477112
742,-173083,-497917,-173083,-497917
743,-173083,-475362,-173083,-475362
744,-173083,-519094,-173083,-519094
745,-173083,-524171,-173083,-524171
746,-173083,-544552,-173083,-544552
747,-173083,-550391,-173083,-550391
748,-173083,-530719,-173083,-530719
749,-173083,-538478,-173083,-538478
750,-173083,-536033,-173083,-536033
751,-173083,-545708,-173083,-545708
752,-173083,-561719,-173083,-561719
753,-173083,-579044,-173083,-579044
754,-173083,-555382,-173083,-555382
755,-173083,-528800,-173083,-528800
756,-173083,-557919,-173083,-557919
757,-173083,-529204,-173083,-529204
758,-173083,-522736,-173083,-522736
759,-173083,-465748,-173083,-465748
760,-173083,-444080,-173083,-444080
761,-173083,-441941,-173083,-441941
762,-173083,-452314,-173083,-452314
763,-173083,-389526,-173083,-389526
764,-173083,-392281,-173083,-392281
765,-173083,-374165,-173083,-374165
766,-173083,-426474,-173083,-426474
767,-173083,-438555,-173083,-438555
768,-173083,-466449,-173083,-466449
769,-173083,-423860,-173083,-423860
770,-173083,-458419,-173083,-458419
771,-173051,-472618,-173051,-472618
772,-173051,-481820,-173051,-481820
773,-173051,-451987,-173051,-451987
774,-173051,-434503,-173051,-434503
775,-173051,-387830,-173051,-387830
