generation,best,average,best_value,average_value
85,119.44,-7583.91,119.44,-7583.91
86,119.44,-7948.57,119.44,-7948.57
87,119.44,-7634.66,119.44,-7634.66
88,119.44,-7489.71,119.44,-7489.71
89,119.44,-7297.18,119.44,-7297.18
90,119.44,-6926.17,119.44,-6926.17
91,119.44,-7008.8,119.44,-7008.8
92,119.44,-9127.42,119.44,-9127.42
93,119.44,-8451.77,119.44,-8451.77
94,119.44,-8100.24,119.44,-8100.24
95,119.44,-8177.26,119.44,-8177.26
96,119.44,-8492.74,119.44,-8492.74
97,119.44,-7976.27,119.44,-7976.27
98,119.44,-7297.59,119.44,-7297.59
99,119.44,-6164.75,119.44,-6164.75
100,119.44,-6331.36,119.44,-6331.36
101,119.44,-5305.23,119.44,-5305.23
102,119.44,-5213.65,119.44,-5213.65
103,119.44,-5181.06,119.44,-5181.06
104,119.44,-5257.02,119.44,-5257.02
105,119.44,-5968.99,119.44,-5968.99
106,119.44,-5573.31,119.44,-5573.31
107,119.44,-4539.09,119.44,-4539.09
108,119.44,-4821.94,119.44,-4821.94
109,119.44,-3553.25,119.44,-3553.25
110,119.44,-5140.22,119.44,-5140.22
111,119.44,-5267.45,119.44,-5267.45
112,119.44,-5213.4,119.44,-5213.4
113,119.44,-4865.57,119.44,-4865.57
114,119.44,-4946.73,119.44,-4946.73
115,119.44,-5373.02,119.44,-5373.02
116,119.44,-4378.15,119.44,-4378.15
117,119.44,-4137.03,119.44,-4137.03
118,119.44,-5889.96,119.44,-5889.96
119,119.44,-5696.49,119.44,-5696.49
120,119.44,-5783.96,119.44,-5783.96
121,119.44,-5575.05,119.44,-5575.05
122,119.44,-7153.02,119.44,-7153.02
123,119.44,-6364.16,119.44,-6364.16
124,119.44,-5909.21,119.44,-5909.21
125,119.44,-5836.69,119.44,-5836.69
126,119.44,-5436.31,119.44,-5436.31
127,119.44,-5228.53,119.44,-5228.53
128,119.44,-6314.53,119.44,-6314.53
129,119.44,-4955.26,119.44,-4955.26
130,119.44,-4153.15,119.44,-4153.15
131,119.44,-3869.24,119.44,-3869.24
132,119.44,-2549.76,119.44,-2549.76
133,119.44,-3468.76,119.44,-3468.76
134,119.44,-4346.56,119.44,-4346.56
135,119.44,-2592.02,119.44,-2592.02
136,119.44,-2284.78,119.44,-2284.78
137,119.44,-2080.24,119.44,-2080.24
138,119.44,-1755.79,119.44,-1755.79
139,119.44,-1160.94,119.44,-1160.94
140,119.44,-836.807,119.44,-836.807
141,119.44,-520.543,119.44,-520.543
142,119.44,-119.872,119.44,-119.872
143,119.44,-359.109,119.44,-359.109
144,119.44,-119.41,119.44,-119.41
145,119.44,-199.25,119.44,-199.25
146,119.44,-597.306,119.44,-597.306
147,119.44,-834.479,119.44,-834.479
148,119.44,-357.757,119.44,-357.757
149,119.44,39.834,119.44,39.834
150,119.44,-239.135,119.44,-239.135
151,119.44,0.514516,119.44,0.514516
152,119.44,-279.147,119.44,-279.147
153,119.44,-278.173,119.44,-278.173
154,119.44,-119.458,119.44,-119.458
155,119.44,0.00786059,119.44,0.00786059
156,119.44,-438.585,119.44,-438.585
157,119.44,-317.595,119.44,-317.595
158,119.44,-278.368,119.44,-278.368
159,119.44,-278.188,119.44,-278.188
160,119.44,-79.8422,119.44,-79.8422
161,119.44,119.44,119.44,119.44
162,119.44,-79.5525,119.44,-79.5525
163,119.44,39.6729,119.44,39.6729
164,119.44,-437.241,119.44,-437.241
165,119.44,-119.637,119.44,-119.637
166,119.44,-278.512,119.44,-278.512
167,119.44,-756.479,119.44,-756.479
168,119.44,-399.318,119.44,-399.318
169,119.44,39.8564,119.44,39.8564
170,119.44,-198.584,119.44,-198.584
171,119.44,0.441993,119.44,0.441993
172,119.44,-159.274,119.44,-159.274
173,119.44,-39.5283,119.44,-39.5283
174,119.44,-238.789,119.44,-238.789
175,119.44,-39.9011,119.44,-39.9011
176,119.44,-397.6,119.44,-397.6
177,119.44,-238.109,119.44,-238.109
178,119.44,-119.388,119.44,-119.388
179,119.44,-556.641,119.44,-556.641
180,119.44,-238.733,119.44,-238.733
181,119.44,-841.593,119.44,-841.593
182,119.44,-677.49,119.44,-677.49
183,119.44,-278.257,119.44,-278.257
184,119.44,-40.0121,119.44,-40.0121
185,119.44,79.5086,119.44,79.5086
186,119.44,-318.314,119.44,-318.314
187,119.44,39.8936,119.44,39.8936
188,119.44,39.8,119.44,39.8
189,119.44,0.227909,119.44,0.227909
190,119.44,-0.295171,119.44,-0.295171
191,119.44,-318.397,119.44,-318.397
192,119.44,-199.107,119.44,-199.107
193,119.44,-118.102,119.44,-118.102
194,119.44,39.9743,119.44,39.9743
195,119.44,-39.6836,119.44,-39.6836
196,119.44,79.6454,119.44,79.6454
197,119.44,-199.116,119.44,-199.116
198,119.44,-158.909,119.44,-158.909
199,119.44,-238.912,119.44,-238.912
200,119.44,0.128502,119.44,0.128502
201,119.44,-238.217,119.44,-238.217
202,119.44,-159.296,119.44,-159.296
203,119.44,-119.768,119.44,-119.768
204,119.44,-238.846,119.44,-238.846
205,119.44,-159.178,119.44,-159.178
206,119.44,-437.739,119.44,-437.739
207,119.44,-397.565,119.44,-397.565
208,119.44,-317.667,119.44,-317.667
209,119.44,-398.642,119.44,-398.642
210,119.44,0.0985458,119.44,0.0985458
211,119.44,-399.259,119.44,-399.259
212,119.44,-358.711,119.44,-358.711
213,119.44,-119.7,119.44,-119.7
214,119.44,-676.623,119.44,-676.623
215,119.44,-518.196,119.44,-518.196
216,119.44,-318.4,119.44,-318.4
217,119.44,-717.771,119.44,-717.771
218,119.44,-119.288,119.44,-119.288
219,119.44,119.44,119.44,119.44
220,119.44,-480.152,119.44,-480.152
221,119.44,-318.727,119.44,-318.727
222,119.44,-479.77,119.44,-479.77
223,119.44,-118.969,119.44,-118.969
224,119.44,-358.515,119.44,-358.515
225,119.44,0.332304,119.44,0.332304
226,119.44,-159.106,119.44,-159.106
227,119.44,-119.645,119.44,-119.645
228,119.44,-437.483,119.44,-437.483
229,119.44,-80.3959,119.44,-80.3959
230,119.44,-79.1435,119.44,-79.1435
231,119.44,-636.122,119.44,-636.122
232,119.44,-717.119,119.44,-717.119
233,119.44,-638.484,119.44,-638.484
234,119.44,-79.5616,119.44,-79.5616
235,119.44,0.0231719,119.44,0.0231719
236,119.44,0.318613,119.44,0.318613
237,119.44,-318.565,119.44,-318.565
238,119.44,-239.74,119.44,-239.74
239,119.44,-198.994,119.44,-198.994
240,119.44,-198.474,119.44,-198.474
241,119.44,-278.755,119.44,-278.755
242,119.44,-119.442,119.44,-119.442
243,119.44,-398.009,119.44,-398.009
244,119.44,-357.888,119.44,-357.888
245,119.44,-398.038,119.44,-398.038
246,119.44,-320.001,119.44,-320.001
247,119.44,119.44,119.44,119.44
248,119.44,-79.3933,119.44,-79.3933
249,119.44,-477.822,119.44,-477.822
250,119.44,-277.742,119.44,-277.742
251,119.44,0.00786059,119.44,0.00786059
252,119.44,-199.239,119.44,-199.239
253,119.44,39.7551,119.44,39.7551
254,119.44,-398.353,119.44,-398.353
255,119.44,-0.0504341,119.44,-0.0504341
256,119.44,-0.00946174,119.44,-0.00946174
257,119.44,-478.862,119.44,-478.862
258,119.44,-357.773,119.44,-357.773
259,119.44,-120.082,119.44,-120.082
260,119.44,-79.6467,119.44,-79.6467
261,119.44,-159.538,119.44,-159.538
262,119.44,-199.078,119.44,-199.078
263,119.44,119.44,119.44,119.44
264,119.44,119.44,119.44,119.44
265,119.44,-556.718,119.44,-556.718
266,119.44,-439.309,119.44,-439.309
267,119.44,-596.663,119.44,-596.663
268,119.44,40.1275,119.44,40.1275
269,119.44,-199.24,119.44,-199.24
270,119.44,-437.532,119.44,-437.532
271,119.44,-198.821,119.44,-198.821
272,119.44,-1.63628,119.44,-1.63628
273,119.44,-438.136,119.44,-438.136
274,119.44,-278.562,119.44,-278.562
275,119.44,-757.79,119.44,-757.79
276,119.44,-278.64,119.44,-278.64
277,119.44,39.7328,119.44,39.7328
278,119.44,-357.635,119.44,-357.635
279,119.44,-437.233,119.44,-437.233
280,119.44,-159.227,119.44,-159.227
281,119.44,-199.506,119.44,-199.506
282,119.44,-397.252,119.44,-397.252
283,119.44,39.9991,119.44,39.9991
284,119.44,-438.21,119.44,-438.21
285,119.44,-318.487,119.44,-318.487
286,119.44,-159.182,119.44,-159.182
287,119.44,-398.851,119.44,-398.851
288,119.44,-238.253,119.44,-238.253
289,119.44,-358.211,119.44,-358.211
290,119.44,79.6408,119.44,79.6408
291,119.44,-397.303,119.44,-397.303
292,119.44,-79.4032,119.44,-79.4032
293,119.44,-0.0256338,119.44,-0.0256338
294,119.44,-159.223,119.44,-159.223
295,119.44,-159.124,119.44,-159.124
296,119.44,-198.583,119.44,-198.583
297,119.44,-357.926,119.44,-357.926
298,119.44,-120.402,119.44,-120.402
299,119.44,-995.703,119.44,-995.703
300,119.44,-437.253,119.44,-437.253
301,119.44,-199.005,119.44,-199.005
302,119.44,-357.679,119.44,-357.679
303,119.44,-437.54,119.44,-437.54
304,119.44,-478.21,119.44,-478.21
305,119.44,-557.16,119.44,-557.16
306,119.44,-119.033,119.44,-119.033
307,119.44,-238.943,119.44,-238.943
308,119.44,-237.974,119.44,-237.974
309,119.44,-397.77,119.44,-397.77
310,119.44,-558.178,119.44,-558.178
311,119.44,-357.277,119.44,-357.277
312,119.44,-278.198,119.44,-278.198
313,119.44,-239.203,119.44,-239.203
314,119.44,-637.382,119.44,-637.382
315,119.44,-476.863,119.44,-476.863
316,119.44,-318.344,119.44,-318.344
317,119.44,-199.084,119.44,-199.084
318,119.44,-397.937,119.44,-397.937
319,119.44,-437.93,119.44,-437.93
320,119.44,-680.451,119.44,-680.451
321,119.44,-319.539,119.44,-319.539
322,119.44,39.5686,119.44,39.5686
323,119.44,-238.898,119.44,-238.898
324,119.44,-756.348,119.44,-756.348
325,119.44,119.44,119.44,119.44
326,119.44,-199.108,119.44,-199.108
327,119.44,-517.177,119.44,-517.177
328,119.44,-319.314,119.44,-319.314
329,119.44,-357.246,119.44,-357.246
330,119.44,-278.587,119.44,-278.587
331,119.44,-238.513,119.44,-238.513
332,119.44,-518.511,119.44,-518.511
333,119.44,-756.196,119.44,-756.196
334,119.44,-159.658,119.44,-159.658
335,119.44,-278.265,119.44,-278.265
336,119.44,-39.4915,119.44,-39.4915
337,119.44,-319.796,119.44,-319.796
338,119.44,-436.955,119.44,-436.955
339,119.44,-119.063,119.44,-119.063
340,119.44,-40.3688,119.44,-40.3688
341,119.44,-596.461,119.44,-596.461
342,119.44,-1120.86,119.44,-1120.86
343,119.44,-159.923,119.44,-159.923
344,119.44,-79.6021,119.44,-79.6021
345,119.44,-119.369,119.44,-119.369
346,119.44,-957.44,119.44,-957.44
347,119.44,-318.323,119.44,-318.323
348,119.44,119.44,119.44,119.44
349,119.44,-477.444,119.44,-477.444
350,119.44,-874.721,119.44,-874.721
351,119.44,-1195.8,119.44,-1195.8
352,119.44,-833.598,119.44,-833.598
353,119.44,-875.899,119.44,-875.899
354,119.44,-316.781,119.44,-316.781
355,119.44,39.8832,119.44,39.8832
356,119.44,-198.728,119.44,-198.728
357,119.44,-200.195,119.44,-200.195
358,119.44,-199.534,119.44,-199.534
359,119.44,-797.569,119.44,-797.569
360,119.44,-119.072,119.44,-119.072
361,119.44,-677.002,119.44,-677.002
362,119.44,-1353.31,119.44,-1353.31
363,119.44,-877.964,119.44,-877.964
364,119.44,-1118,119.44,-1118
365,119.44,-518.301,119.44,-518.301
366,119.44,-840.78,119.44,-840.78
367,119.44,-678.528,119.44,-678.528
368,119.44,-477.987,119.44,-477.987
369,119.44,-40.2573,119.44,-40.2573
370,119.44,-278.298,119.44,-278.298
371,119.44,-359.449,119.44,-359.449
372,119.44,-278.386,119.44,-278.386
373,119.44,-200.076,119.44,-200.076
374,119.44,0.0297159,119.44,0.0297159
375,119.44,-238.336,119.44,-238.336
376,119.44,-477.056,119.44,-477.056
377,119.44,-317.241,119.44,-317.241
378,119.44,-118.284,119.44,-118.284
379,119.44,-318.664,119.44,-318.664
380,119.44,-0.176237,119.44,-0.176237
381,119.44,-238.8,119.44,-238.8
382,119.44,-119.213,119.44,-119.213
383,119.44,-40.3324,119.44,-40.3324
384,119.44,-39.7731,119.44,-39.7731
385,119.44,-318.017,119.44,-318.017
386,119.44,-477.265,119.44,-477.265
387,119.44,-79.4286,119.44,-79.4286
388,119.44,-79.622,119.44,-79.622
389,119.44,-238.397,119.44,-238.397
390,119.44,-158.727,119.44,-158.727
391,119.44,-436.678,119.44,-436.678
392,119.44,39.7696,119.44,39.7696
393,119.44,79.6454,119.44,79.6454
394,119.44,-199.059,119.44,-199.059
395,119.44,39.9454,119.44,39.9454
396,119.44,-119.116,119.44,-119.116
397,119.44,-159.464,119.44,-159.464
398,119.44,-199.022,119.44,-199.022
399,119.44,-477.521,119.44,-477.521
400,119.44,-199.454,119.44,-199.454
401,119.44,39.8,119.44,39.8
402,119.44,-79.003,119.44,-79.003
403,119.44,-79.1673,119.44,-79.1673
404,119.44,-557.73,119.44,-557.73
405,119.44,-717.042,119.44,-717.042
406,119.44,-917.164,119.44,-917.164
407,119.44,-397.045,119.44,-397.045
408,119.44,-358.678,119.44,-358.678
409,119.44,-397.646,119.44,-397.646
410,119.44,-278.582,119.44,-278.582
411,119.44,-159.42,119.44,-159.42
412,119.44,-516.927,119.44,-516.927
413,119.44,-357.976,119.44,-357.976
414,119.44,-596.921,119.44,-596.921
415,119.44,-437.637,119.44,-437.637
416,119.44,0.0254193,119.44,0.0254193
417,119.44,-198.735,119.44,-198.735
418,119.44,-318.799,119.44,-318.799
419,119.44,0.332304,119.44,0.332304
420,119.44,-79.8243,119.44,-79.8243
421,119.44,119.44,119.44,119.44
422,119.44,-119.639,119.44,-119.639
423,119.44,-278.196,119.44,-278.196
424,119.44,-278.59,119.44,-278.59
425,119.44,-238.113,119.44,-238.113
426,119.44,-198.444,119.44,-198.444
427,119.44,-356.973,119.44,-356.973
428,119.44,-278.144,119.44,-278.144
429,119.44,119.44,119.44,119.44
430,119.44,-238.759,119.44,-238.759
431,119.44,-718.028,119.44,-718.028
432,119.44,-477.068,119.44,-477.068
433,119.44,-278.016,119.44,-278.016
434,119.44,-119.116,119.44,-119.116
435,119.44,-277.733,119.44,-277.733
436,119.44,-277.338,119.44,-277.338
437,119.44,-317.39,119.44,-317.39
438,119.44,-557.58,119.44,-557.58
439,119.44,-477.959,119.44,-477.959
440,119.44,-438.098,119.44,-438.098
441,119.44,-555.662,119.44,-555.662
442,119.44,-198.877,119.44,-198.877
443,119.44,-118.993,119.44,-118.993
444,119.44,-120.537,119.44,-120.537
445,119.44,39.6518,119.44,39.6518
446,119.44,-318.673,119.44,-318.673
447,119.44,-756.088,119.44,-756.088
448,119.44,119.44,119.44,119.44
449,119.44,-239.283,119.44,-239.283
450,119.44,-199.023,119.44,-199.023
451,119.44,-119.493,119.44,-119.493
452,119.44,0.0428823,119.44,0.0428823
453,119.44,39.4275,119.44,39.4275
454,119.44,-199.121,119.44,-199.121
455,119.44,-238.849,119.44,-238.849
456,119.44,-398.225,119.44,-398.225
457,119.44,-357.673,119.44,-357.673
458,119.44,-198.625,119.44,-198.625
459,119.44,-39.7619,119.44,-39.7619
460,119.44,-517.716,119.44,-517.716
461,119.44,-79.6029,119.44,-79.6029
462,119.44,-358.282,119.44,-358.282
463,119.44,-359.046,119.44,-359.046
464,119.44,-317.508,119.44,-317.508
465,119.44,-159.067,119.44,-159.067
466,119.44,-39.4713,119.44,-39.4713
467,119.44,-119.65,119.44,-119.65
468,119.44,-518.593,119.44,-518.593
469,119.44,-478.018,119.44,-478.018
470,119.44,-279.074,119.44,-279.074
471,119.44,-200.442,119.44,-200.442
472,119.44,119.44,119.44,119.44
473,119.44,-437.1,119.44,-437.1
474,119.44,-318.414,119.44,-318.414
475,119.44,-955.163,119.44,-955.163
476,119.44,-557.176,119.44,-557.176
477,119.44,-119.06,119.44,-119.06
478,119.44,-119.528,119.44,-119.528
479,119.44,-238.632,119.44,-238.632
480,119.44,0.00786059,119.44,0.00786059
481,119.44,119.44,119.44,119.44
482,119.44,-397.96,119.44,-397.96
483,119.44,39.6518,119.44,39.6518
484,119.44,-119.485,119.44,-119.485
485,119.44,0.0395119,119.44,0.0395119
486,119.44,-120.007,119.44,-120.007
487,119.44,-119.535,119.44,-119.535
488,119.44,-159.642,119.44,-159.642
489,119.44,-279.775,119.44,-279.775
490,119.44,-358.44,119.44,-358.44
491,119.44,-518.717,119.44,-518.717
492,119.44,-279.386,119.44,-279.386
493,119.44,39.1504,119.44,39.1504
494,119.44,-159.155,119.44,-159.155
495,119.44,-119.358,119.44,-119.358
496,119.44,-637.69,119.44,-637.69
497,119.44,-438.947,119.44,-438.947
498,119.44,-79.9796,119.44,-79.9796
499,119.44,-556.996,119.44,-556.996
500,119.44,-238.82,119.44,-238.82
501,119.44,-0.00870387,119.44,-0.00870387
502,119.44,-239.145,119.44,-239.145
503,119.44,-556.543,119.44,-556.543
504,119.44,-674.256,119.44,-674.256
505,119.44,-437.403,119.44,-437.403
506,119.44,-477.1,119.44,-477.1
507,119.44,-39.5868,119.44,-39.5868
508,119.44,39.8164,119.44,39.8164
509,119.44,0.00786059,119.44,0.00786059
510,119.44,-198.362,119.44,-198.362
511,119.44,-0.701637,119.44,-0.701637
512,119.44,-158.788,119.44,-158.788
513,119.44,-78.4799,119.44,-78.4799
514,119.44,-358.002,119.44,-358.002
515,119.44,-636.474,119.44,-636.474
516,119.44,-516.015,119.44,-516.015
517,119.44,-517.408,119.44,-517.408
518,119.44,-600.496,119.44,-600.496
519,119.44,-518.203,119.44,-518.203
520,119.44,-159.882,119.44,-159.882
521,119.44,-79.6163,119.44,-79.6163
522,119.44,39.1029,119.44,39.1029
523,119.44,119.44,119.44,119.44
524,119.44,-199.426,119.44,-199.426
525,119.44,-278.565,119.44,-278.565
526,119.44,-159.756,119.44,-159.756
527,119.44,-79.6158,119.44,-79.6158
528,119.44,-279.272,119.44,-279.272
529,119.44,-596.097,119.44,-596.097
530,119.44,-397.11,119.44,-397.11
531,119.44,0.317536,119.44,0.317536
532,119.44,39.8111,119.44,39.8111
533,119.44,-79.2849,119.44,-79.2849
534,119.44,-277.699,119.44,-277.699
535,119.44,-79.7176,119.44,-79.7176
536,119.44,-438.5,119.44,-438.5
537,119.44,-40.202,119.44,-40.202
538,119.44,-120.547,119.44,-120.547
539,119.44,-79.7969,119.44,-79.7969
540,119.44,39.8111,119.44,39.8111
541,119.44,40.3233,119.44,40.3233
542,119.44,-477.562,119.44,-477.562
543,119.44,-319.549,119.44,-319.549
544,119.44,0.0891806,119.44,0.0891806
545,119.44,-397.376,119.44,-397.376
546,119.44,-198.355,119.44,-198.355
547,119.44,-358.478,119.44,-358.478
548,119.44,-238.945,119.44,-238.945
549,119.44,-278.792,119.44,-278.792
550,119.44,-478.52,119.44,-478.52
551,119.44,-120.255,119.44,-120.255
552,119.44,-440.527,119.44,-440.527
553,119.44,-199.25,119.44,-199.25
554,119.44,-279.667,119.44,-279.667
555,119.44,-318.3,119.44,-318.3
556,119.44,-159.095,119.44,-159.095
557,119.44,-118.427,119.44,-118.427
558,119.44,-597.448,119.44,-597.448
559,119.44,-198.033,119.44,-198.033
560,119.44,-118.793,119.44,-118.793
561,119.44,119.44,119.44,119.44
562,119.44,-557.172,119.44,-557.172
563,119.44,39.2532,119.44,39.2532
564,119.44,-79.0991,119.44,-79.0991
565,119.44,-278.684,119.44,-278.684
566,119.44,-517.786,119.44,-517.786
567,119.44,-39.7952,119.44,-39.7952
568,119.44,-39.8116,119.44,-39.8116
569,119.44,-357.864,119.44,-357.864
570,119.44,-120.224,119.44,-120.224
571,119.44,-240.039,119.44,-240.039
572,119.44,-318.707,119.44,-318.707
573,119.44,-159.43,119.44,-159.43
574,119.44,-159.124,119.44,-159.124
575,119.44,39.8564,119.44,39.8564
576,119.44,40.3053,119.44,40.3053
577,119.44,-635.808,119.44,-635.808
578,119.44,-1190.92,119.44,-1190.92
579,119.44,-359.442,119.44,-359.442
580,119.44,-556.882,119.44,-556.882
581,119.44,-675.301,119.44,-675.301
582,119.44,-237.157,119.44,-237.157
583,119.44,-516.693,119.44,-516.693
584,119.44,-199.225,119.44,-199.225
585,119.44,-356.969,119.44,-356.969
586,119.44,-199.053,119.44,-199.053
587,119.44,-79.3401,119.44,-79.3401
588,119.44,-318.294,119.44,-318.294
589,119.44,-119.439,119.44,-119.439
590,119.44,-597.933,119.44,-597.933
591,119.44,-238.563,119.44,-238.563
592,119.44,-358.036,119.44,-358.036
593,119.44,-1155.94,119.44,-1155.94
594,119.44,-518.808,119.44,-518.808
595,119.44,-319.741,119.44,-319.741
596,119.44,-518.209,119.44,-518.209
597,119.44,-438.1,119.44,-438.1
598,119.44,-279.639,119.44,-279.639
599,119.44,-279.45,119.44,-279.45
600,119.44,-278.794,119.44,-278.794
601,119.44,-318.578,119.44,-318.578
602,119.44,-278.149,119.44,-278.149
603,119.44,-119.889,119.44,-119.889
604,119.44,-358.46,119.44,-358.46
605,119.44,-157.62,119.44,-157.62
606,119.44,-916.814,119.44,-916.814
607,119.44,-318.397,119.44,-318.397
608,119.44,-278.346,119.44,-278.346
609,119.44,-159.139,119.44,-159.139
610,119.44,39.8328,119.44,39.8328
611,119.44,39.8164,119.44,39.8164
612,119.44,-79.7434,119.44,-79.7434
613,119.44,119.44,119.44,119.44
614,119.44,-40.1898,119.44,-40.1898
615,119.44,-358.438,119.44,-358.438
616,119.44,119.44,119.44,119.44
617,119.44,-437.425,119.44,-437.425
618,119.44,0.12201,119.44,0.12201
619,119.44,-39.8909,119.44,-39.8909
620,119.44,-358.803,119.44,-358.803
621,119.44,-121.414,119.44,-121.414
622,119.44,0.121179,119.44,0.121179
623,119.44,-478.519,119.44,-478.519
624,119.44,-674.681,119.44,-674.681
625,119.44,-478.457,119.44,-478.457
626,119.44,-638.24,119.44,-638.24
627,119.44,-478.518,119.44,-478.518
628,119.44,-399.304,119.44,-399.304
629,119.44,-597.939,119.44,-597.939
630,119.44,-675.847,119.44,-675.847
631,119.44,-676.029,119.44,-676.029
632,119.44,-399.279,119.44,-399.279
633,119.44,-198.421,119.44,-198.421
634,119.44,119.44,119.44,119.44
635,119.44,-318.522,119.44,-318.522
636,119.44,-79.5964,119.44,-79.5964
637,119.44,-119.227,119.44,-119.227
638,119.44,-40.0553,119.44,-40.0553
639,119.44,-159.518,119.44,-159.518
640,119.44,-318.387,119.44,-318.387
641,119.44,39.1029,119.44,39.1029
642,119.44,39.9947,119.44,39.9947
643,119.44,-279.95,119.44,-279.95
644,119.44,-119.592,119.44,-119.592
645,119.44,-356.982,119.44,-356.982
646,119.44,-833.876,119.44,-833.876
647,119.44,-159.233,119.44,-159.233
648,119.44,-119.13,119.44,-119.13
649,119.44,39.9131,119.44,39.9131
650,119.44,119.44,119.44,119.44
651,119.44,-201.047,119.44,-201.047
652,119.44,39.8328,119.44,39.8328
653,119.44,-517.815,119.44,-517.815
654,119.44,-1035.2,119.44,-1035.2
655,119.44,-39.3961,119.44,-39.3961
656,119.44,-517.608,119.44,-517.608
657,119.44,-397.223,119.44,-397.223
658,119.44,-239.356,119.44,-239.356
659,119.44,-0.0391946,119.44,-0.0391946
660,119.44,-160.961,119.44,-160.961
661,119.44,-399.056,119.44,-399.056
662,119.44,-238.819,119.44,-238.819
663,119.44,-718.932,119.44,-718.932
664,119.44,-1279.11,119.44,-1279.11
665,119.44,-637.498,119.44,-637.498
666,119.44,-318.746,119.44,-318.746
667,119.44,-119.671,119.44,-119.671
668,119.44,39.9277,119.44,39.9277
669,119.44,119.44,119.44,119.44
670,119.44,-317.362,119.44,-317.362
671,119.44,-398.876,119.44,-398.876
672,119.44,-79.5727,119.44,-79.5727
673,119.44,-39.9133,119.44,-39.9133
674,119.44,-398.351,119.44,-398.351
